"peak.num","subclass","Title","mz","rt","Adduct","MS2.score1","MS2.score2","rule1.score.Stand","rule2.score.Stand","final.score","top_n"
844,"LPE-O","LPE-O 20:1_CAH_LPE-O 20:1",494.361,3.4297,"[M+H]+",1,0.0294,0.5,0.5,2.0294,"Top 1"
399,"Cer","Cer 31:9_CAH_Cer 12:8;2O/19:1;O",496.34,1.8677,"[M+H]+",0.75,0.061,0.850140838965141,0.871957084583842,2.53309792354898,"Top 3"
399,"CAR","CAR 24:8_CAH_CAR 24:8",496.34,1.8677,"[M]+",0.5,0.022,0.873141045279789,0.874652300734328,2.26979334601412,"Top > 3"
399,"MG","MG 28:10_CAH_MG 28:10",496.34,1.8677,"[M+NH4]+",1,0.022,0.874298939953198,0.874618229036178,2.77091716898938,"Top 1"
399,"LPE","LPE 19:0_CAH_LPE 19:0",496.34,1.8677,"[M+H]+",1,0.022,0.8715833995882,0.874631350197789,2.76821474978599,"Top 2"
511,"Cer","Cer 32:8_CAH_Cer 12:8;2O/20:0",496.377,2.2512,"[M+H]+",0.75,0.0371,0.5,0.5,1.7871,"Top 2"
511,"LPE-O","LPE-O 20:0_CAH_LPE-O 20:0",496.377,2.2512,"[M+H]+",1,0.0465,0.873021503566875,0.873021503566876,2.79254300713375,"Top 1"
1244,"LDGCC","LDGCC 17:1_CAH_LDGCC 17:1",502.374,4.847,"[M+H]+",0.75,0.0892,0.5,0.5,1.8392,"Top 1"
2634,"PC","PC 36:3_CAH_PC 17:2_19:1",784.586,9.6509,"[M+H]+",0.5,0.0288,0.78808398903327,0.776205466262465,2.09308945529573,"Top 1"
3916,"TG-O","TG-O 46:0_CAH_TG-O 14:0_16:0_16:0",782.759,14.1068,"[M+NH4]+",0.5,0.0247,0.874764996761206,0.873871789534635,2.27333678629584,"Top 1"
3685,"TG","TG 45:0_CAH_TG 15:0_15:0_15:0",782.723,13.3086,"[M+NH4]+",1,0.1311,0.869780885363127,0.869177200964281,2.87005808632741,"Top 1"
3743,"TG","TG 45:0_CAH_TG 13:0_16:0_16:0",782.722,13.5121,"[M+NH4]+",0.5,0.0162,0.836099837493922,0.839224854987338,2.19152469248126,"Top 1"
552,"Cer","Cer 33:9_CAH_Cer 12:8;2O/21:1",508.377,2.3934,"[M+H]+",0.75,0.048,0.799230892953537,0.776800858887639,2.37403175184118,"Top 1"
552,"LPE-O","LPE-O 21:1_CAH_LPE-O 21:1",508.377,2.3934,"[M+H]+",1,0.0781,0.5,0.5,2.0781,"Top 2"
2795,"PE-P","PE-P 40:3_CAH_PE-P 16:0_24:3",782.606,10.2039,"[M+H]+",0.75,0.0185,0.5,0.5,1.7685,"Top 1"
471,"Cer","Cer 32:9_CAH_Cer 12:8;2O/20:1;O",510.355,2.1131,"[M+H]+",0.75,0.0533,0.872081849795078,0.872081849795079,2.54746369959016,"Top 3"
471,"CAR","CAR 25:8_CAH_CAR 25:8",510.355,2.1131,"[M]+",0.5,0.0203,0.872773165975998,0.874717373559331,2.26779053953533,"Top > 3"
471,"MG","MG 29:10_CAH_MG 29:10",510.355,2.1131,"[M+NH4]+",1,0.0203,0.872691594569384,0.87470702063852,2.7676986152079,"Top 1"
471,"LPE","LPE 20:0_CAH_LPE 20:0",510.355,2.1131,"[M+H]+",1,0.0203,0.870839091123955,0.874309430376189,2.76544852150014,"Top 2"
592,"Cer","Cer 33:8_CAH_Cer 12:8;2O/21:0",510.392,2.5327,"[M+H]+",0.75,0.0336,0.5,0.5,1.7836,"Top 2"
592,"LPE-O","LPE-O 21:0_CAH_LPE-O 21:0",510.392,2.5327,"[M+H]+",1,0.0379,0.873916279211892,0.873916279211892,2.78573255842378,"Top 1"
991,"CAR","CAR 24:1_CAH_CAR 24:1",510.453,3.9608,"[M]+",1,0.0263,0.869064758079227,0.869064758079227,2.76442951615845,"Top 1"
991,"MG","MG 28:3_CAH_MG 28:3",510.453,3.9608,"[M+NH4]+",1,0.0184,0.868847385026787,0.868847385026787,2.75609477005357,"Top 2"
1311,"MG","MG 28:2_CAH_MG 28:2",512.468,5.072,"[M+NH4]+",1,0.1016,0.874608129800292,0.874975738507936,2.85118386830823,"Top 2"
1311,"CAR","CAR 24:0_CAH_CAR 24:0",512.468,5.072,"[M]+",1,0.139,0.874621920193812,0.874976592299633,2.88859851249344,"Top 1"
2493,"Cer","Cer 32:0_CAH_Cer 16:0;2O/16:0",512.504,9.1636,"[M+H]+",0.75,0.0886,0.874708613924714,0.874708613924714,2.58801722784943,"Top 1"
3818,"TG-O","TG-O 46:1_CAH_TG-O 14:0_14:0_18:1",780.743,13.7669,"[M+NH4]+",0.6667,0.0213,0.8745684326206,0.874932216537319,2.43750064915792,"Top 1"
3597,"TG","TG 45:1_CAH_TG 11:0_16:0_18:1",780.707,12.9993,"[M+NH4]+",0.6667,0.0172,0.867499732682872,0.871726817498014,2.42312655018089,"Top 1"
362,"LPE","LPE 21:3_CAH_LPE 21:3",518.322,1.7381,"[M+H]+",1,0.0118,0.5,0.5,2.0118,"Top 2"
362,"LPC","LPC 16:0_CAH_LPC 16:0",518.322,1.7381,"[M+Na]+",1,0.0661,0.855867015982578,0.874929721941527,2.7968967379241,"Top 1"
2677,"Cer","Cer 53:13_CAH_Cer 26:4;2O/27:9",780.632,9.7964,"[M+H]+",0.75,0.0567,0.5,0.5,1.8067,"Top 1"
2677,"HexCer","HexCer 40:3_CAH_HexCer 20:0;2O/20:3",780.632,9.7964,"[M+H]+",0.75,0.0552,0.5,0.5,1.8052,"Top 2"
2637,"PE-P","PE-P 40:4_CAH_PE-P 18:0_22:4",780.591,9.6579,"[M+H]+",1,0.0179,0.5,0.5,2.0179,"Top 1"
419,"CAR","CAR 26:9_CAH_CAR 26:9",522.356,1.9368,"[M]+",0.5,0.0209,0.853200082716938,0.805629188022502,2.17972927073944,"Top 2"
419,"MG","MG 30:11_CAH_MG 30:11",522.356,1.9368,"[M+NH4]+",1,0.0209,0.852420528510518,0.869474069500828,2.74279459801135,"Top 1"
419,"LPE","LPE 21:1_CAH_LPE 21:1",522.356,1.9368,"[M+H]+",1,0.0204,0.5,0.5,2.0204,"Top 3"
419,"Cer","Cer 33:10_CAH_Cer 12:8;2O/21:2;O",522.356,1.9368,"[M+H]+",0.75,0.0655,0.5,0.5,1.8155,"Top > 3"
307,"LPE","LPE 22:7_CAH_LPE 22:7",524.275,1.5466,"[M+H]+",1,0.0269,0.5,0.5,2.0269,"Top 1"
519,"Cer","Cer 33:9_CAH_Cer 12:8;2O/21:1;O",524.372,2.2814,"[M+H]+",0.75,0.0608,0.872041667676818,0.872041667676818,2.55488333535364,"Top 2"
519,"CAR","CAR 26:8_CAH_CAR 26:8",524.372,2.2814,"[M]+",0.5,0.0199,0.864046894288137,0.874909352346961,2.2588562466351,"Top 3"
519,"LPE","LPE 21:0_CAH_LPE 21:0",524.372,2.2814,"[M+H]+",1,0.0194,0.871745708716252,0.874909177379342,2.76605488609559,"Top 1"
570,"MG","MG 30:10_CAH_MG 30:10",524.372,2.459,"[M+NH4]+",1,0.0177,0.873894294521707,0.873894294521708,2.76548858904342,"Top 1"
2607,"DG-O","DG-O 49:16_CAH_DG-O 29:11_20:5",778.575,9.5548,"[M+NH4]+",1,0.0131,0.5,0.5,2.0131,"Top 1"
2607,"CAR","CAR 45:14_CAH_CAR 45:14",778.575,9.5548,"[M]+",0.5,0.0132,0.5,0.5,1.5132,"Top 2"
2465,"PE-P","PE-P 40:5_CAH_PE-P 18:1_22:4",778.574,9.0662,"[M+H]+",0.75,0.0209,0.5,0.5,1.7709,"Top 1"
325,"PE","PE 21:4_CAH_PE 10:3_11:1",530.288,1.609,"[M+H]+",0.75,0.0159,0.5,0.5,1.7659,"Top 1"
1325,"MG","MG 30:5_CAH_MG 30:5",534.452,5.1263,"[M+NH4]+",1,0.1089,0.5,0.5,2.1089,"Top 1"
1325,"CAR","CAR 26:3_CAH_CAR 26:3",534.452,5.1263,"[M]+",0.5,0.1089,0.5,0.5,1.6089,"Top 3"
1325,"Cer","Cer 33:4_CAH_Cer 16:0;2O/17:4;O",534.452,5.1263,"[M+H]+",0.75,0.1033,0.5,0.5,1.8533,"Top 2"
1951,"PC","PC 35:3_CAH_PC 35:3",770.569,7.285,"[M+H]+",0.5,0.2286,0.874476191650237,0.871554028631635,2.47463022028187,"Top 1"
3636,"TG","TG 44:0_CAH_TG 12:0_16:0_16:0",768.708,13.1368,"[M+NH4]+",0.5,0.0436,0.874323402992541,0.87497063216669,2.29289403515923,"Top 1"
798,"LPE-O","LPE-O 23:1_CAH_LPE-O 23:1",536.409,3.2627,"[M+H]+",1,0.0499,0.5,0.5,2.0499,"Top 1"
2439,"GPNAE","GPNAE 39:4_CAH_GPNAE 39:4",768.588,8.9719,"[M+H]+",1,0.0099,0.874096737024015,0.874096737024015,2.75809347404803,"Top 1"
619,"CAR","CAR 27:8_CAH_CAR 27:8",538.387,2.6291,"[M]+",0.5,0.0198,0.873996171835347,0.87484398963806,2.26864016147341,"Top > 3"
619,"MG","MG 31:10_CAH_MG 31:10",538.387,2.6291,"[M+NH4]+",1,0.0198,0.873961381348777,0.874391119641512,2.76815250099029,"Top 2"
619,"LPE","LPE 22:0_CAH_LPE 22:0",538.387,2.6291,"[M+H]+",1,0.0212,0.873264830604891,0.874843696361611,2.7693085269665,"Top 1"
619,"Cer","Cer 34:9_CAH_Cer 12:8;2O/22:1;O",538.387,2.6291,"[M+H]+",0.75,0.0591,0.874418422965544,0.874418422965544,2.55793684593109,"Top 3"
1884,"PC","PC 35:4_CAH_PC 35:4",768.553,7.0596,"[M+H]+",0.5,0.2337,0.5,0.5,1.7337,"Top 1"
839,"LPE-O","LPE-O 23:0_CAH_LPE-O 23:0",538.424,3.4063,"[M+H]+",1,0.0303,0.853956287130548,0.853956287130548,2.73821257426109,"Top 1"
3540,"TG","TG 44:1_CAH_TG 12:0_14:1_18:0",766.693,12.7986,"[M+NH4]+",0.6667,0.0158,0.867940870199082,0.874427189281117,2.4248680594802,"Top 1"
2290,"PE","PE 38:5_CAH_PE 18:1_20:4",766.537,8.4581,"[M+H]+",0.75,0.0732,0.5,0.5,1.8232,"Top 1"
885,"LDGTS","LDGTS 21:2_CAH_LDGTS 21:2",540.427,3.5718,"[M+H]+",0.5,0.0361,0.5,0.5,1.5361,"Top 1"
2373,"Cer","Cer 34:0_CAH_Cer 16:0;2O/18:0",540.536,8.7507,"[M+H]+",0.5,0.0852,0.872185065721347,0.874347462173904,2.33173252789525,"Top 1"
2735,"Cer","Cer 34:0_CAH_Cer 18:0;2O/16:0",540.536,9.9977,"[M+H]+",0.75,0.0834,0.794680187240907,0.780354781300976,2.40843496854188,"Top 1"
522,"LPE","LPE 23:3_CAH_LPE 23:3",546.354,2.2883,"[M+H]+",1,0.013,0.5,0.5,2.013,"Top 2"
522,"LPC","LPC 18:0_CAH_LPC 18:0",546.354,2.2883,"[M+Na]+",1,0.0702,0.866769861496745,0.874779599349039,2.81174946084578,"Top 1"
2502,"PC","PC 34:0_CAH_PC 34:0",762.601,9.1959,"[M+H]+",0.5,0.2377,0.5,0.5,1.7377,"Top 1"
526,"LPE","LPE 23:1_CAH_LPE 23:1",550.387,2.2976,"[M+H]+",1,0.0173,0.5,0.5,2.0173,"Top 3"
526,"MG","MG 32:11_CAH_MG 32:11",550.387,2.2976,"[M+NH4]+",1,0.0169,0.849517858914552,0.872169446158851,2.7385873050734,"Top 1"
526,"CAR","CAR 28:9_CAH_CAR 28:9",550.387,2.2976,"[M]+",0.5,0.0169,0.850352820980527,0.872262193666805,2.23951501464733,"Top 2"
702,"CAR","CAR 28:8_CAH_CAR 28:8",552.404,2.9166,"[M]+",0.5,0.0219,0.873556980377066,0.874732627524583,2.27018960790165,"Top 3"
702,"MG","MG 32:10_CAH_MG 32:10",552.404,2.9166,"[M+NH4]+",1,0.0219,0.873508280204079,0.874723604025805,2.77013188422988,"Top 1"
702,"LPE","LPE 23:0_CAH_LPE 23:0",552.404,2.9166,"[M+H]+",1,0.0219,0.871063257599421,0.874732137679681,2.7676953952791,"Top 2"
1964,"LDGCC","LDGCC 21:1_CAH_LDGCC 21:1",558.437,7.336,"[M+H]+",0.75,0.1266,0.5,0.5,1.8766,"Top 1"
1710,"PS","PS 34:2_CAH_PS 34:2",760.511,6.4541,"[M+H]+",0.5,0.0977,0.5,0.5,1.5977,"Top 1"
556,"LPE","LPE 24:3_CAH_LPE 24:3",560.37,2.4027,"[M+H]+",1,0.0162,0.5,0.5,2.0162,"Top 1"
609,"LPC","LPC 19:0_CAH_LPC 19:0",560.37,2.5945,"[M+Na]+",1,0.0644,0.856336239973584,0.874846290689819,2.7955825306634,"Top 1"
857,"CAR","CAR 29:8_CAH_CAR 29:8",566.418,3.4702,"[M]+",0.5,0.0336,0.873350850969868,0.874890107554704,2.28184095852457,"Top 3"
857,"MG","MG 33:10_CAH_MG 33:10",566.418,3.4702,"[M+NH4]+",1,0.0336,0.873296616652744,0.873777916102507,2.78067453275525,"Top 1"
857,"LPE","LPE 24:0_CAH_LPE 24:0",566.418,3.4702,"[M+H]+",1,0.0239,0.869713988036151,0.874889911214801,2.76850389925095,"Top 2"
948,"LDGTS","LDGTS 23:3_CAH_LDGTS 23:3",566.443,3.8112,"[M+H]+",0.5,0.0463,0.5,0.5,1.5463,"Top 1"
1182,"LPE-O","LPE-O 25:0_CAH_LPE-O 25:0",566.454,4.6335,"[M+H]+",1,0.0435,0.874975745073919,0.874975745073921,2.79345149014784,"Top 1"
1224,"LDGTS","LDGTS 23:2_CAH_LDGTS 23:2",568.457,4.7771,"[M+H]+",0.5,0.0422,0.5,0.5,1.5422,"Top 1"
2619,"Cer","Cer 36:0_CAH_Cer 18:0;2O/18:0",568.567,9.594,"[M+H]+",0.75,0.1191,0.869892168070904,0.874774764954879,2.61376693302578,"Top 1"
2956,"Cer","Cer 36:0_CAH_Cer 20:0;2O/16:0",568.567,10.7609,"[M+H]+",0.75,0.077,0.22437810932322,0.189006831897381,1.2403849412206,"Top 1"
3587,"TG","TG 43:0_CAH_TG 11:0_16:0_16:0",754.692,12.9644,"[M+NH4]+",1,0.0263,0.870178319497817,0.872509638540776,2.76898795803859,"Top 1"
735,"CAR","CAR 30:9_CAH_CAR 30:9",578.42,3.0313,"[M]+",0.5,0.0258,0.867848761987238,0.869074119901329,2.26272288188857,"Top 2"
735,"MG","MG 34:11_CAH_MG 34:11",578.42,3.0313,"[M+NH4]+",1,0.0258,0.867618620668724,0.868883413081498,2.76230203375022,"Top 1"
735,"LPE","LPE 25:1_CAH_LPE 25:1",578.42,3.0313,"[M+H]+",1,0.0258,0.5,0.5,2.0258,"Top 3"
3500,"TG","TG 43:1_CAH_TG 13:0_14:0_16:1",752.678,12.6584,"[M+NH4]+",0.6667,0.0186,0.870708397900017,0.871260662062355,2.42726905996237,"Top 1"
2377,"PE-P","PE-P 38:4_CAH_PE-P 18:1_20:3",752.559,8.76,"[M+H]+",0.75,0.0273,0.5,0.5,1.7773,"Top 1"
1006,"LPE","LPE 25:0_CAH_LPE 25:0",580.435,4.0186,"[M+H]+",1,0.0287,0.874467026504863,0.874955500316781,2.77812252682164,"Top 1"
1006,"MG","MG 34:10_CAH_MG 34:10",580.435,4.0186,"[M+NH4]+",1,0.0287,0.874384255338346,0.874384255338346,2.77746851067669,"Top 2"
1006,"CAR","CAR 30:8_CAH_CAR 30:8",580.435,4.0186,"[M]+",0.5,0.0287,0.868038598160735,0.874955577764197,2.27169417592493,"Top 3"
2717,"GPNAE","GPNAE 38:5_CAH_GPNAE 38:5",752.557,9.9331,"[M+H]+",1,0.0055,0.5,0.5,2.0055,"Top 1"
1532,"PC","PC 34:5_CAH_PC 34:5",752.522,5.8488,"[M+H]+",0.5,0.2376,0.5,0.5,1.7376,"Top 1"
2695,"MG","MG 33:1_CAH_MG 33:1",584.562,9.8608,"[M+NH4]+",1,0.117,0.5,0.5,2.117,"Top 1"
2198,"PE-P","PE-P 38:5_CAH_PE-P 18:1_20:4",750.543,8.1409,"[M+H]+",1,0.0337,0.5,0.5,2.0337,"Top 1"
1195,"LPC-O","LPC-O 24:1_CAH_LPC-O 24:1",592.47,4.6751,"[M+H]+",1,0.0983,0.5,0.5,2.0983,"Top 1"
995,"LDGTS","LDGTS 25:3_CAH_LDGTS 25:3",594.473,3.9808,"[M+H]+",0.5,0.1231,0.5,0.5,1.6231,"Top 1"
1553,"LPC-O","LPC-O 24:0_CAH_LPC-O 24:0",594.486,5.9207,"[M+H]+",1,0.0965,0.5,0.5,2.0965,"Top 1"
2998,"Cer","Cer 38:1_CAH_Cer 16:0;2O/22:1",594.582,10.9044,"[M+H]+",0.75,0.0921,0.874346653164022,0.874346653164024,2.59079330632805,"Top 1"
2690,"Cer","Cer 38:0_CAH_Cer 20:0;2O/18:0",596.599,9.8396,"[M+H]+",0.5,0.0895,0.846336941129314,0.874608233604536,2.31044517473385,"Top 1"
2132,"PC","PC 33:1_CAH_PC 33:1",746.57,7.9203,"[M+H]+",0.5,0.2369,0.5,0.5,1.7369,"Top 1"
1866,"PC","PC 33:2_CAH_PC 33:2",744.553,6.9953,"[M+H]+",0.5,0.2361,0.5,0.5,1.7361,"Top 1"
3518,"TG","TG 42:0_CAH_TG 14:0_14:0_14:0",740.676,12.7221,"[M+NH4]+",1,0.0589,0.874980982932935,0.874918247613918,2.80879923054685,"Top 1"
1019,"LPC","LPC 24:1_CAH_LPC 24:1",606.449,4.0604,"[M+H]+",1,0.0829,0.5,0.5,2.0829,"Top 3"
1019,"MG","MG 36:11_CAH_MG 36:11",606.449,4.0604,"[M+NH4]+",1,0.0196,0.858659005114937,0.870510356217056,2.74876936133199,"Top 1"
1019,"CAR","CAR 32:9_CAH_CAR 32:9",606.449,4.0604,"[M]+",0.5,0.0196,0.859144945472195,0.870643867005058,2.24938881247725,"Top 2"
1365,"CAR","CAR 32:8_CAH_CAR 32:8",608.465,5.2663,"[M]+",0.5,0.0264,0.87492953406373,0.874984139004632,2.27631367306836,"Top 3"
1365,"MG","MG 36:10_CAH_MG 36:10",608.465,5.2663,"[M+NH4]+",1,0.0264,0.874927381731528,0.874983654541742,2.77631103627327,"Top 2"
1365,"LPC","LPC 24:0_CAH_LPC 24:0",608.465,5.2663,"[M+H]+",1,0.0866,0.859295375248622,0.874996606333656,2.82089198158228,"Top 1"
2001,"PE","PE 36:5_CAH_PE 16:1_20:4",738.505,7.4579,"[M+H]+",0.75,0.0732,0.5,0.5,1.8232,"Top 1"
2748,"DG","DG 34:1_CAH_DG 16:0_18:1",612.557,10.0393,"[M+NH4]+",1,0.0859,0.5,0.5,2.0859,"Top 1"
2941,"DG","DG 34:0_CAH_DG 16:0_18:0",614.572,10.7047,"[M+NH4]+",1,0.0903,0.5,0.5,2.0903,"Top 1"
2112,"PC","PC 32:1_CAH_PC 32:1",732.553,7.8511,"[M+H]+",0.5,0.2351,0.5,0.5,1.7351,"Top 1"
1832,"PC","PC 32:2_CAH_PC 32:2",730.537,6.8823,"[M+H]+",0.5,0.2411,0.5,0.5,1.7411,"Top 1"
3191,"Cer","Cer 40:1_CAH_Cer 22:1;2O/18:0",622.614,11.5735,"[M+H]+",0.75,0.0976,0.214399974008598,0.176374226642662,1.23837420065126,"Top 1"
3083,"Cer","Cer 40:0_CAH_Cer 22:0;2O/18:0",624.629,11.205,"[M+H]+",0.5,0.0848,0.872950029631705,0.87470539353365,2.33245542316535,"Top 1"
1634,"PC","PC 32:3_CAH_PC 32:3",728.521,6.1971,"[M+H]+",0.5,0.2397,0.874874869530453,0.873771105128511,2.48834597465896,"Top 1"
2293,"PE-P","PE-P 36:3_CAH_PE-P 18:1_18:2",726.543,8.4747,"[M+H]+",0.75,0.0233,0.5,0.5,1.7733,"Top 1"
1366,"CAR","CAR 34:9_CAH_CAR 34:9",634.481,5.2686,"[M]+",0.5,0.0228,0.869797778156224,0.873863652605754,2.26646143076198,"Top 2"
1366,"MG","MG 38:11_CAH_MG 38:11",634.481,5.2686,"[M+NH4]+",1,0.0228,0.869645585857045,0.873830408478957,2.766275994336,"Top 1"
1366,"LPC","LPC 26:1_CAH_LPC 26:1",634.481,5.2686,"[M+H]+",1,0.0793,0.5,0.5,2.0793,"Top 3"
3277,"NAE","NAE 40:1_CAH_NAE 40:1",634.65,11.8759,"[M+H]+",1,0.1161,0.874986486485043,0.874986486485044,2.86607297297009,"Top 1"
1749,"LPC","LPC 26:0_CAH_LPC 26:0",636.495,6.5882,"[M+H]+",1,0.0879,0.867635267691501,0.766785293597175,2.72232056128868,"Top 1"
2987,"Cer","Cer 41:1_CAH_Cer 19:1;2O/22:0",636.629,10.8675,"[M+H]+",0.75,0.1005,0.874409325534344,0.874409325534344,2.59931865106869,"Top 1"
2791,"DG","DG 36:2_CAH_DG 18:1_18:1",638.572,10.185,"[M+NH4]+",1,0.1021,0.5,0.5,2.1021,"Top 1"
3185,"Cer","Cer 41:0_CAH_Cer 18:0;2O/23:0",638.645,11.5579,"[M+H]+",0.75,0.0966,0.871995023468865,0.872974923205426,2.59156994667429,"Top 1"
2967,"DG","DG 36:1_CAH_DG 18:1_18:0",640.588,10.798,"[M+NH4]+",1,0.0882,0.5,0.5,2.0882,"Top 1"
2919,"Cer","Cer 42:2_CAH_Cer 19:1;2O/23:1",648.629,10.6294,"[M+H]+",0.75,0.0879,0.5,0.5,1.8379,"Top 1"
3136,"Cer","Cer 42:1_CAH_Cer 18:0;2O/24:1",650.645,11.3858,"[M+H]+",0.5,0.0852,0.869742603594318,0.869742603594317,2.32468520718863,"Top 1"
3075,"Cer","Cer 42:1_CAH_Cer 18:1;2O/24:0",650.645,11.175,"[M+H]+",0.75,0.085,0.873435813989923,0.873435813989923,2.58187162797985,"Top 1"
3328,"Cer","Cer 42:0_CAH_Cer 18:0;2O/24:0",652.66,12.0521,"[M+H]+",0.75,0.055,0.849874906312245,0.85458543467629,2.50946034098853,"Top 1"
3366,"NAE","NAE 42:3_CAH_NAE 42:3",658.648,12.1882,"[M+H]+",1,0.2515,0.5,0.5,2.2515,"Top 1"
1973,"PE","PE 30:0_CAH_PE 15:0_15:0",664.491,7.3682,"[M+H]+",1,0.0821,0.5,0.5,2.0821,"Top 1"
2860,"DG","DG 38:3_CAH_DG 18:0_20:3",664.588,10.425,"[M+NH4]+",1,0.0351,0.5,0.5,2.0351,"Top 1"
3177,"Cer","Cer 43:1_CAH_Cer 25:1;2O/18:0",664.661,11.5278,"[M+H]+",0.5,0.076,0.873539352722963,0.873539352722963,2.32307870544593,"Top 1"
3357,"Cer","Cer 43:0_CAH_Cer 19:0;2O/24:0",666.677,12.1556,"[M+H]+",0.75,0.0759,0.8741766775671,0.8741766775671,2.5742533551342,"Top 1"
581,"DGCC","DGCC 31:6_CAH_DGCC 12:2_19:4",702.495,2.496,"[M+H]+",0.75,0.0092,0.5,0.5,1.7592,"Top 1"
3272,"Cer","Cer 44:1_CAH_Cer 18:0;2O/26:1",678.677,11.8643,"[M+H]+",0.5,0.1053,0.874515021388793,0.874515021388793,2.35433004277759,"Top 1"
3452,"Cer","Cer 44:0_CAH_Cer 18:0;2O/26:0",680.692,12.4973,"[M+H]+",0.75,0.0919,0.874690024826314,0.874494517447438,2.59108454227375,"Top 1"
3479,"DG-O","DG-O 40:1_CAH_DG-O 24:1_16:0",682.671,12.5843,"[M+NH4]+",1,0.0389,0.5,0.5,2.0389,"Top 1"
